Scale	mean_F	mean_P	sd_F	sd_P	n_F	n_P	pooled_sd	cohen_d	eff_FmP	p_mw	fdr	neglog10_fdr
KUHL950101	0.8810370762845617	0.9467094788122631	0.10084157457746348	0.07408632819976699	17	48	0.08171545868400025	-0.803671711391371	-0.06567240252770135	0.01592122795722876	0.11165271400774529	0.9521307158145577
PONP800104	12.930078657860399	12.69320570808844	0.45519454238181656	0.34221215539483285	17	48	0.3741522402505958	0.6330924267974676	0.23687294977195883	0.01592122795722876	0.11165271400774529	0.9521307158145577
WIMW960101	4.188954394303661	4.08809287240167	0.1383304971857925	0.1275661566639578	17	48	0.13038417389534007	0.7735718138840456	0.10086152190199105	0.01592122795722876	0.11165271400774529	0.9521307158145577
BULH740101	-0.89424624821747	-0.7271263048898168	0.3258542346145687	0.12825448037680107	17	48	0.19808642762917367	-0.8436718523719806	-0.16711994332765323	0.01658462281475707	0.11339735849590148	0.9453970618806367
KIDA850101	0.06924628344001028	0.2165598050671871	0.29031602624036634	0.1833022998963177	17	48	0.21557312976365292	-0.6833575306379156	-0.1473135216271768	0.01658462281475707	0.11339735849590148	0.9453970618806367
RICJ880106	0.9124813618994192	1.0067825061770452	0.10751506325683241	0.15025088676182086	17	48	0.14063305189372768	-0.6705475207128881	-0.09430114427762604	0.017272170881848545	0.1166404626218661	0.9331507665147389
ARGP820102	0.9776163077193123	0.820109172220402	0.2857155072222335	0.15528900925693845	17	48	0.19678057265093168	0.8004201501045105	0.15750713549891027	0.02027852979588847	0.11837651287224998	0.9267344575948245
AURR980106	0.9569376368780917	1.0014161015066816	0.07007431782087907	0.09244708755217104	17	48	0.08730991762992478	-0.5094319847731159	-0.04447846462858984	0.02467079061688574	0.11837651287224998	0.9267344575948245
BROC820101	3.039348415657177	1.5452920261273417	2.406225869023632	1.2261297594581129	17	48	1.6099802508622634	0.9279967184253706	1.4940563895298353	0.019487014588480244	0.11837651287224998	0.9267344575948245
CHOP780204	0.9258470154823527	0.9934021313495925	0.06908525574520027	0.1053806505959046	17	48	0.0974519167087221	-0.6932148504493555	-0.06755511586723983	0.02027852979588847	0.11837651287224998	0.9267344575948245
COWR900101	0.08770562708288188	-0.09348752154343067	0.46863209954259033	0.1837463558003267	17	48	0.2845409756313026	0.6367910569797713	0.18119314862631253	0.017984592786534997	0.11837651287224998	0.9267344575948245
DIGM050101	1.0240880317586438	1.0610836056765467	0.05497202394063907	0.05104469237367931	17	48	0.05207017910469564	-0.7104944625505741	-0.03699557391790287	0.02027852979588847	0.11837651287224998	0.9267344575948245
EISD840101	-0.09689705487659947	-0.20574057812560317	0.19258734143616457	0.14471227264078904	17	48	0.1582491160680303	0.6877986174798763	0.1088435232490037	0.022823696228341694	0.11837651287224998	0.9267344575948245
GEIM800106	1.0241793482473167	0.9902053793857594	0.04646165276375336	0.042635383146142736	17	48	0.043638927931468514	0.7785243696845802	0.033973968861557347	0.02194606843687337	0.11837651287224998	0.9267344575948245
GRAR740102	8.433041878015224	8.834613560860854	0.7496132673626882	0.42041421081303304	17	48	0.523993849418878	-0.7663671687959358	-0.4015716828456295	0.02027852979588847	0.11837651287224998	0.9267344575948245
GUOD860101	28.83426475617869	21.681998221443727	14.587115152742957	5.755065854494365	17	48	8.874092536820875	0.8059715971022822	7.152266534734963	0.02467079061688574	0.11837651287224998	0.9267344575948245
JACR890101	-0.5837367038659	-0.8141157017071307	0.27468236848944405	0.40474748846603714	17	48	0.3760017591073145	0.6127072341049294	0.23037899784123061	0.023731657246390397	0.11837651287224998	0.9267344575948245
KANM800104	1.0169337917717032	0.9366810124556837	0.14956155280470082	0.0946490770147135	17	48	0.11119449390311482	0.7217333925360077	0.08025277931601948	0.022823696228341694	0.11837651287224998	0.9267344575948245
MEEJ810102	2.12367887906985	1.4168427398301349	1.4963216666621018	0.7110965717426342	17	48	0.9725567531171947	0.7267813800831635	0.7068361392397153	0.02109794948973949	0.11837651287224998	0.9267344575948245
MIYS850101	2.55106846840923	2.3739105167991412	0.32338529041432945	0.15410257595221744	17	48	0.2104185594789692	0.8419312063002466	0.17715795161008874	0.02109794948973949	0.11837651287224998	0.9267344575948245
